,screen_name,OriginalAuthor,Type
4549,pharaoh_lives,ClintonM614,RT
2266,philipjonesfang,The_Trump_Train,RT
4556,phillipkent,FoxNewsResearch,RT
5498,philstockworld,philstockworld,Original
3825,phoenixgrumpy,RepMattGaetz,RT
1854,phutc7274,mystcole,RT
3069,piatt_betsy,tedlieu,RT
931,picauly1960,AMErikaNGIRLBOT,RT
3212,pimmyd,JCTheResistance,RT
1901,pinkkmilkshorty,TheDailyShow,RT
2202,pinkyfloyd1213,flippable_org,RT
899,pinkypanda0823,houseofcubs,RT
6429,pipelnrwife,pipelnrwife,Original
1339,pips_pops,zachhaller,RT
5071,pj_deplorable,JulianAssange,RT
2015,pjdefilip,Harlan,RT
684,pjepwidget,AMErikaNGIRLBOT,RT
4922,planksk03,DalinPaur,RT
3303,plezurluvr,ProudResister,RT
220,plwtigers,HouseGOP,RT
2601,pmat1415,TheDailyShow,RT
2796,pmatons,OliMauritania,RT
407,poeboston,poeboston,Original
1528,poeboston,poeboston,Original
1616,poliscismiles,WhiteHouse,RT
6464,polishprincessh,polishprincessh,Original
2740,polishprincessh,TheTrumpLady,RT
2553,politicallynuts,ipuJL,RT
728,politicat1,politicat1,Original
4875,politicat1,RNcat50,RT
5478,politicat1,politicat1,Original
247,politik10111,TrumpsBlonde,RT
329,pomiwi66,RandyRainbow,RT
494,poolshark1974,AMErikaNGIRLBOT,RT
2292,popy_panayotou,budswdrbobbillw,RT
1073,porrello_dana,Rightwing_Vet,RT
2511,porrello_dana,dmartosko,RT
851,port_a_ledge,Golfinggary522,RT
3557,posyde,TT45Pac,RT
2683,powersledge48,vannsmole,RT
5019,pperrine4,The_Trump_Train,RT
5987,prageru,prageru,Original
6164,prageru,prageru,Original
6823,prayfor5,prayfor5,Original
5882,prayingmedic,prayingmedic,Original
5635,prayingmedic,prayingmedic,Original
6110,prayingmedic,prayingmedic,Original
6241,prayingmedic,prayingmedic,Original
5799,preinsko,preinsko,Original
2330,prepostmeltdown,georgefayner,RT
4963,pridescarves,ericbolling,RT
6168,primer338,primer338,Original
3493,printingsharon,Trumpfan1995,RT
6494,prodem,prodem,Original
6604,profcarroll,profcarroll,Original
2119,projectguy,PatriotLexi,RT
5097,prolifewill,ClintonM614,RT
2830,prosperi_gloria,nowthisnews,RT
3157,prpeep,Poynter,RT
1673,psbr1960,funder,RT
288,psgitrdun,USArealnews,RT
147,psl67,FoxNews,RT
1374,ptsd1471,KatTheHammer1,RT
2694,publichistory,BrookingsInst,RT
487,puffnblow_at_GP,B75434425,RT
2736,pumas90946558,PolitiFact,RT
5696,punkassaudrey,punkassaudrey,Original
3444,pupisantana70,cspan,RT
967,pupparoo,DrJaneRuby,RT
4372,purerawenergy,gal_deplorable,RT
4439,purocowboythug,NIVIsa4031,RT
2785,purplemeatballs,purplemeatballs,Original
2657,purrmonsta,JoyAnnReid,RT
2723,purser_terry,FoxNews,RT
1671,purser_terry,FoxNews,RT
6380,putinsclown,putinsclown,Original
5414,putinsclown,putinsclown,Original
809,pvgerasch,AMErikaNGIRLBOT,RT
2981,pwayboy,FoxNews,RT
1704,pwberg77,4everNeverTrump,RT
2689,qiakzm1218,The_Trump_Train,RT
3548,quippingalong,AppSame,RT
3955,r9davis,WashTimes,RT
2375,rEmasteredEric,_bookishbeth,RT
6722,r_little_finger,r_little_finger,Original
6511,r_little_finger,r_little_finger,Original
192,rachelruddknows,RandyRainbow,RT
3353,rachertz,The_UnSilent_,RT
95,rag_koko,joelpollak,RT
470,ralph_ralph1156,TrumpArmyDawn,RT
4365,rambokuhn,rambokuhn,Original
3230,randomanda,climatetruth,RT
3413,rangerwomen,StockMonsterVIP,RT
5090,rantonthiz,elizabethforma,RT
5729,rashadrobinson,rashadrobinson,Original
1995,rasssalgc,RogueSNRadvisor,RT
5227,ratraceco,JohnStossel,RT
4348,raysr19,alaskantexanQCT,RT
987,rayzpitbulls,CREDOMobile,RT
2030,rbhodges0131,Harlan,RT
3122,rbsmashp,kharyp,RT
1617,rcastle06,Mona_harrison,RT
3314,rcrockett,KaniJJackson,RT
4931,rdreesen27,FoxNews,RT
2070,readsalot123,TheRevAl,RT
6343,realDonaldTrump,realDonaldTrump,Original
5254,realJeffJensen,WhiteHouse,RT
5915,realJoshuaHall,realJoshuaHall,Original
3480,realMahmoudA,realMahmoudA,Original
5997,realPolitiDiva,realPolitiDiva,Original
3673,realPolitiDiva,realDonaldTrump,RT
836,realTanya66Page,AMErikaNGIRLBOT,RT
1217,realTimThompson,realTimThompson,Original
3907,realTonyFennell,BleedingRedDan,RT
2831,realeck62,dbongino,RT
4830,realetybytes,Trumperland,RT
1752,reallyo10,NIVIsa4031,RT
4008,realmanorhill,OfficeOfMike,RT
4592,realslybell,TuckerCarlson,RT
4585,realtiagal,tedlieu,RT
6633,realvicentefox,realvicentefox,Original
4617,realvicentefox,realvicentefox,Original
2505,reason2sense,reason2sense,Original
4641,rebeccashmkr,elizabethforma,RT
905,redcaliber1,AMErikaNGIRLBOT,RT
6615,redletter99,redletter99,Original
4221,redletter99,redletter99,RT
2535,redostoneage,Maximus_4EVR,RT
2798,redshar123,SierraWhiskee,RT
1046,redwhiteblugirl,GET4208,RT
4731,reeskylr,Donnaphoto,RT
3163,releasethememo5,LouDobbs,RT
355,renayws,JoyAnnReid,RT
2031,renomarky,renomarky,Original
2839,resking13,PattyMurray,RT
3694,respectcountry,FoxNews,RT
3636,restricted911,restricted911,Original
161,resuitener,RandyRainbow,RT
5075,returnofthejed,clivebushjd,RT
3412,revrendadam,OfficeOfMike,RT
4672,rgividen,OliMauritania,RT
1361,rgyatso,leahmcelrath,RT
2057,rhiltonbenchoff,rhiltonbenchoff,Original
3950,rhondale,rhondale,Original
2817,rhsibley,GartrellLinda,RT
4456,rhsibley,Luke4Tech,RT
1304,riaro,riaro,Original
3559,ricardomvet,The_Trump_Train,RT
5427,richardhine,richardhine,Original
6743,richardhine,richardhine,Original
6477,richardhine,richardhine,Original
6447,richardhine,richardhine,Original
3404,richwhiteley,RepBarbaraLee,RT
2047,rick2419,TheDailyShow,RT
433,rickhe1,PopulistPapers,RT
6704,ricklarsen_,ricklarsen_,Original
2346,rickyEnix,JannaWilkinso69,RT
2271,rickyrod1385,UNTnews,RT
738,rights4wrongs,RedWaveRising,RT
5398,riotwomennn,riotwomennn,Original
1467,rita_trixie558,SaysHummingbird,RT
1793,ritchings_ritc7,TeaPainUSA,RT
2938,riveranormai,MediaJuggernaut,RT
6824,riwired,riwired,Original
1884,rjarena,RealSaavedra,RT
5146,rkn1970dodge333,The_UnSilent_,RT
230,rlhj1974,rlhj1974,Original
1068,rmarroe,Ig_Bricker,RT
6111,rmasher2,rmasher2,Original
3347,rmboa,rmboa,Original
3666,rndmprsn,KaivanShroff,RT
2157,rnleveque,rnleveque,Original
2251,rnmomof7,prayingmedic,RT
5010,roadpartner,SethAbramson,RT
1510,rob_bennett,pattonoswalt,RT
1708,robbear49,MamaReg2,RT
2748,robdaguy,joncoopertweets,RT
3676,robert_vet4_USA,ConservaMomUSA,RT
6196,robihart16,robihart16,Original
5676,robinthede,robinthede,Original
5953,robjh1,robjh1,Original
1572,roblespan,jdice03,RT
4355,robxroy,robxroy,Original
968,robyns323,robyns323,Original
864,rocketjohnnyk,rocketjohnnyk,Original
1466,rocketjohnnyk,rocketjohnnyk,Original
2149,rodeodance,WhiteHouse,RT
5228,rodger_whobrey,Gr8AmericanMvmt,RT
340,rogan_patrick,JanettheIntern,RT
6794,rolandsmartin,rolandsmartin,Original
1791,ronnee123,funder,RT
2795,rootbanx,DaShanneStokes,RT
4048,rose_m1,NIVIsa4031,RT
6288,rosengonzalez,rosengonzalez,Original
5374,rosengonzalez,rosengonzalez,Original
4387,rosewood67,Millenial_Con,RT
3743,rosie_formantes,Franklin_Graham,RT
4065,rosie_gillis,BarbMuenchen,RT
3172,rossyboback,WhiteHouse,RT
1062,roughliterature,Jillibean557,RT
4696,roylmurry425,roylmurry425,Original
1165,royse_dana,funder,RT
325,roywlewis,roywlewis,Original
4825,rozkellum59,tedlieu,RT
5186,rozlang,RonWyden,RT
5571,rp4america1st,rp4america1st,Original
3021,rpennington9,SwampyTrump,RT
2772,rpggamer1,Trey_VonDinkis,RT
4025,rrm3406,BleedingRedDan,RT
2821,rshackelford14,PerspicaciousXY,RT
3054,rtamesis,GOPChairwoman,RT
2440,rtamesis,WhiteHouse,RT
4217,rtown01,JrcheneyJohn,RT
1976,rtthinkingmom,rtthinkingmom,Original
2888,rubybrhod,elizabethforma,RT
5109,rumikollaus62,cioccolanti,RT
2641,rusportsfan2,RepMattGaetz,RT
185,russelltim151,HouseDemocrats,RT
4045,rustybas,DevinSenaUI,RT
17,rwhitmmx,JrcheneyJohn,RT
5200,rwieland1957,SiddonsDan,RT
1266,rwmommd,AMErikaNGIRLBOT,RT
1265,ryan_merical,stealthygeek,RT
3033,ryderdane,VP,RT
3417,sadiesnanny59,PattyMurray,RT
4448,sag2horses,LibertySeeds,RT
6267,sahilkapur,sahilkapur,Original
5803,sahilkapur,sahilkapur,Original
816,sairamonline,HouseGOP,RT
2672,sallyholmes26,SenSchumer,RT
5561,sallykohn,sallykohn,Original
1650,sallykohn,sallykohn,Original
686,saloon_singer,ScottPresler,RT
3511,salsadetroit,CNN,RT
3583,saltyfan,saltyfan,Original
2108,sammiesaidthat,sammiesaidthat,Original
2578,sample1_l,sample1_l,Original
5266,samrhall,samrhall,Original
6659,samrhall,samrhall,Original
6735,samsanders,samsanders,Original
5133,samuszab11,TheOnion,RT
3785,sanchez263anita,APFactCheck,RT
2792,sandc94,DonaldJTrumpJr,RT
2982,sandy_B1000,LouDobbs,RT
2865,sandy_deurloo77,StockMonsterVIP,RT
3009,sandyc1772,FoxNews,RT
5870,sandyherr2,sandyherr2,Original
2782,sandyleevincent,SecretaryCarson,RT
2856,sandyslove123,sandyslove123,Original
163,sandytweeter,SenSchumer,RT
2509,sanksan,The_Trump_Train,RT
2406,sarahsmaga,sarahsmaga,Original
2479,sashalom,The_Trump_Train,RT
1873,saskamare,VP,RT
2584,sasky1959,WhiteHouse,RT
1831,sassysassyred,jojoh888,RT
2242,savedemocracy18,SierraClub,RT
4821,saveusrepublic2,kwilli1046,RT
1820,saveusrepublic2,JosephMasepoes,RT
6816,sawmilltaters,sawmilltaters,Original
4904,sbwaverider,CASE103060,RT
4172,scarlett_0hara,scarlett_0hara,Original
116,schiano_john,DTrumpPoll,RT
3310,schotts,schotts,Original
1959,schwan_angela,Harlan,RT
587,sciencemilkcow,wokeluisa,RT
454,scldrgnfly,USA_AllenK,RT
1747,scnolan13,scnolan13,Original
596,scooter_annie,scooter_annie,Original
135,scott_catharine,rosengonzalez,RT
4379,scottdye8,scottdye8,Original
5835,scottlanman,scottlanman,Original
3717,scraigbartlett,newtgingrich,RT
5690,scrowder,scrowder,Original
4163,sctvguy1,BleedingRedDan,RT
2296,scubapuppy,socflyny,RT
4474,sdebbieharris,ClintonM614,RT
6482,sdonnan,sdonnan,Original
1081,sdut,sdutIdeas,RT
5335,sdutIdeas,sdutIdeas,Original
1132,sdutIdeas,sdutIdeas,Original
5565,seanspicer,seanspicer,Original
1464,seanspicer,seanspicer,Original
3649,sechnallag,sechnallag,Original
4173,seewho6699,FoxNewsResearch,RT
4273,selanluna,RVAwonk,RT
2115,sephius1999,markmobility,RT
1722,setbest1,Scavino45,RT
1318,sevachina,sevachina,Original
87,sevans1375,AMErikaNGIRLBOT,RT
4527,sfbjax,collisindc,RT
1853,sgaut,sgaut,Original
810,sgo823,AMErikaNGIRLBOT,RT
114,sgtlloydusmc,sgtlloydusmc,Original
529,shadowfax_82,AMErikaNGIRLBOT,RT
6540,shaifranklin,shaifranklin,Original
4137,shaifranklin,shaifranklin,Original
4340,shakeycrackers,FoxNewsResearch,RT
2949,shaleatha,eugenegu,RT
2423,shargar,shargar,Original
1142,sharonhoward700,funder,RT
5036,sharonhoward700,RonWyden,RT
824,sharriradabaug5,philstockworld,RT
2957,sharrols,gal_deplorable,RT
6141,shawgerald4,shawgerald4,Original
5644,sheeple32,sheeple32,Original
4512,shelbypasell,ACLU,RT
945,shelldash,shelldash,Original
5208,sheppmrtx,vannsmole,RT
4253,sherry_rees,johncardillo,RT
4443,shevasativa,KelemenCari,RT
1756,shezola1,The_Trump_Train,RT
3377,shhhhhlisten,TheMrJayBrown,RT
2219,shiloh62,jjauthor,RT
2174,shiloh_consult,RogueSNRadvisor,RT
2894,shinote13,TomiLahren,RT
1051,shirlfior,SenWarren,RT
706,shmupe,ScottPresler,RT
5079,shoneytex,KelemenCari,RT
4264,shoos4u,tedlieu,RT
3686,shopzebra34,dbongino,RT
1099,shortstuffdora,FoxNews,RT
3946,shwntk421,UPROXXNews,RT
2223,sieppup,SpeakerRyan,RT
5144,sieppup,PrimoPolls,RT
616,sigi_hill,sigi_hill,Original
5897,silly_emily3,silly_emily3,Original
4051,silverbelle1008,DrMartyFox,RT
5281,simandle68,prayfor5,RT
1227,simplyme669,B75434425,RT
2424,simplysous,NCarlosPinto,RT
1701,singh_nevin,Marmel,RT
4069,singhrinky660,OliverMcGee,RT
4320,singlecutecrazy,clivebushjd,RT
2485,sirenontheriver,Marmel,RT
4401,sistertoldjah,RandolpheLibre,RT
1406,sitagidu,DeportSchumer,RT
1160,sj_pete,SenWarren,RT
3745,skendawg88,HuffPost,RT
2481,sklauber1953,WhiteHouse,RT
6591,skybuny,skybuny,Original
1360,slhenry1232,WhiteHouse,RT
4703,slkavney,TheTweetwit,RT
2137,slmorris555,TheDailyEdge,RT
2110,sloppyjonite,TeaPainUSA,RT
1241,slrigyeliab,PinkBelgium,RT
67,smehiel,AMErikaNGIRLBOT,RT
4412,smehtaaa,The_UnSilent_,RT
2847,smileandthink,elizabethforma,RT
1817,smiley601,TomiLahren,RT
4145,smith_smith07ck,elizabethforma,RT
1149,smokeda_bowla,smokeda_bowla,Original
2928,smokeyvera,ProudResister,RT
1666,smoran26,moranpress,RT
4537,smurch1029,SethAbramson,RT
4912,snakeman1065,RonWyden,RT
5048,sness5561_ness,FoxNews,RT
4600,snoozinglion1,Trey_VonDinkis,RT
1843,snw106,The_UnSilent_,RT
283,soapybubbles29,ChrisJZullo,RT
3051,soccerholtredd,NewsHour,RT
5391,socflyny,socflyny,Original
5890,socflyny,socflyny,Original
250,sofiegeorge,WhiteHouse,RT
611,sofiepax,1Romans58,RT
244,sofuckingaware,AmericanLuvSong,RT
1258,somberlaine,RepSwalwell,RT
2707,soniaerasmus,RepDougCollins,RT
3126,soniemills1,Trumperland,RT
3757,sonjamm73,Fuctupmind,RT
1815,sonofnels,bellvisuals,RT
2010,sonyairyna,SaysHummingbird,RT
2946,soundsmove,USATODAY,RT
408,southern4MAGA,iowa_trump,RT
3291,southernpearle,Trumpfan1995,RT
4996,sparbanie,sparbanie,Original
3355,sparksburns,vannsmole,RT
2123,spats100,MarkWarner,RT
5193,speakersamerica,clivebushjd,RT
5811,speedprayers,speedprayers,Original
3837,spetro,CBSNews,RT
6801,splcenter,splcenter,Original
1345,splendidcakes,RepRaskin,RT
522,spooner_lindsay,putinsclown,RT
1422,sprkllady,Marmel,RT
47,spruce_mis,JanettheIntern,RT
225,spunkygaga,letat_lechat,RT
676,srahman24,srahman24,Original
1836,srayzie,TrishaDishes,RT
1485,sreednak,IronStache,RT
4883,srrabon_,S_Cooper0404,RT
478,ssconetwothree1,Alyssa_Milano,RT
782,stacyytchen,stacyytchen,Original
3561,stahrrc,JCTheResistance,RT
724,stallfortime,RepSwalwell,RT
4005,standforus02,ClintonM614,RT
4957,stanovich_susan,TobieMcG,RT
1746,stargazer1951,ProudResister,RT
873,statice1213,SenGillibrand,RT
5371,stealthygeek,stealthygeek,Original
504,steelhawk,B75434425,RT
663,steferResist,wokeluisa,RT
3623,steggsg,KTHopkins,RT
1263,stellasgSG,B75434425,RT
2824,stellasgSG,FoxNews,RT
2901,stelliet,junogsp5,RT
4728,stephan96391239,Forbespaula,RT
5307,stevenmc180,chappie_cat,RT
2284,steventifft,steventifft,Original
594,steverbridges,AMErikaNGIRLBOT,RT
1440,stevewest222,jjauthor,RT
2643,stilllwithher,harding_lady,RT
2175,stilllwithher,ProgressDems,RT
4554,stillwaters1029,tedlieu,RT
643,stlmilitia,RedNationRising,RT
2935,stodgycheese,jennyyangtv,RT
5477,stopthenutjob,stopthenutjob,Original
3296,stormchaser417,stormchaser417,Original
4227,stouts4life,clivebushjd,RT
1622,stoyeneso,ForTrump,RT
6635,strait328,strait328,Original
2204,strategiclimits,The_UnSilent_,RT
566,strickland_carl,wokeluisa,RT
4380,strwbrryhills,MEL2AUSA,RT
4961,stsa7535,profcarroll,RT
1415,stsgeneralstore,jojoh888,RT
4773,stupiho,ClintonM614,RT
2929,sturm_tracey,gal_deplorable,RT
168,subdivisiondeer,JrcheneyJohn,RT
2725,sue51684,FoxNews,RT
4039,sue_eberhard,HuevosDeChivo,RT
3925,suebelle62,FoxNews,RT
2834,sueieque52,ericbolling,RT
455,suiko2fan2,suiko2fan2,Original
2544,summer7570,AlanGrayson,RT
49,suncolorsmoon,suncolorsmoon,Original
1448,sunflowerevenin,ExDemLatina,RT
2617,sunflowerwsnc,VP,RT
1483,sunkist111,TheDailyShow,RT
5163,superblink1,LotteLeicht1,RT
2302,superdonkeyusa,LeahR77,RT
3622,supermod_l,TobyonTV,RT
1648,suprdupe,Harlan,RT
1739,surfchicken16,TeaPainUSA,RT
4436,surfdlc,tedlieu,RT
4645,susan_sense,Pink_About_it,RT
3970,susancrubin,omriceren,RT
3888,susie4equality,elizabethforma,RT
1433,susweath,susweath,Original
286,suzeemx,NYDailyNews,RT
3455,suzidh,RyanAFournier,RT
3391,suzie462,pacelattin,RT
4310,suzn1956,KatiePavlich,RT
3731,suzy_herrin,TheLoyalO,RT
2162,swahneee,GOP,RT
1209,swed_44,RokuPlayer,RT
1008,sweeper53,Alyssa_Milano,RT
3850,sweetbreng,SteveScalise,RT
4155,sweetgreatmom,eugenegu,RT
4786,sweetscorp82,theGrio,RT
2964,swell,The_UnSilent_,RT
3194,swiftlyreloaded,TheBoxThatRoxx,RT
1059,swimrobin,B75434425,RT
3306,swood50,WhiteHouse,RT
6820,sxbegle,sxbegle,Original
4882,syadiyahadlina,tedlieu,RT
6057,syeddoha,syeddoha,Original
6765,syeddoha,syeddoha,Original
1838,synergyman,ThePerfectFoods,RT
1408,syrussyrus14,RogueSNRadvisor,RT
195,t2sarah,RandyRainbow,RT
4086,tag1204,trish_regan,RT
924,tageine,B75434425,RT
4817,takeabiteofthat,Trumptweets2020,RT
1414,taken_it_back,bellvisuals,RT
535,talapu04,carrieksada,RT
5166,talbotleslie,talbotleslie,Original
1087,talker_loud,vets4bernie,RT
823,tammybaldwin,tammybaldwin,Original
2333,tammywalt61,KatTheHammer1,RT
1196,tanyazwahlen,SenGillibrand,RT
5436,taradublinrocks,taradublinrocks,Original
3184,tarajplachowski,teachplus,RT
2502,tashany,funder,RT
3756,tatecurtis,SteveAHorn,RT
822,tatine47,AMErikaNGIRLBOT,RT
1652,tatreeves63,REALtrumpbureau,RT
2744,taymacintyre,chescaleigh,RT
1801,taynicole_99,RepJackyRosen,RT
3124,taytaybuck,Phil_Lewis_,RT
491,tbrennan666,SenWarren,RT
501,tbtltheresa007,JoyAnnReid,RT
4244,tbumoon27,Chicago1Ray,RT
5484,tcapotesashes,tcapotesashes,Original
4594,tdot82,The_UnSilent_,RT
80,tdpopcorn,lesleyclark,RT
6802,tdread01,tdread01,Original
1468,tdzwilewski,The_UnSilent_,RT
6254,teachplus,teachplus,Original
3461,teachsmiles14,tedlieu,RT
5977,tedlieu,tedlieu,Original
6570,tedlieu,tedlieu,Original
6503,tedlieu,tedlieu,Original
6631,teemcee,teemcee,Original
550,terileemcclain,terileemcclain,Original
464,terober,AMErikaNGIRLBOT,RT
4755,terresapeterson,KelemenCari,RT
1211,terry_ttrop60,RepSwalwell,RT
3693,terrydvl,ericbolling,RT
4327,texanspice1,The_UnSilent_,RT
352,tfeehan23,AMErikaNGIRLBOT,RT
4423,tfkmagnam,JrcheneyJohn,RT
5785,tgregg1963,tgregg1963,Original
1371,thaneofcawdor8,JoyAnnReid,RT
3416,thatcokestuff,elizabethforma,RT
6786,thatgingerish,thatgingerish,Original
2267,thatkidatrayne,thatkidatrayne,Original
3472,thattourguide,SecretaryCarson,RT
6720,theGrio,theGrio,Original
5219,theJoyisMine,tedlieu,RT
183,theRustyWhite,theRustyWhite,Original
3711,theaauradi,VictoriaBonney,RT
1614,thebax33,funder,RT
3428,thebazzell,TheHwCon,RT
6825,thebradfordfile,thebradfordfile,Original
5751,thebradfordfile,thebradfordfile,Original
6086,thebradfordfile,thebradfordfile,Original
6807,thebradfordfile,thebradfordfile,Original
5766,thebradfordfile,thebradfordfile,Original
6821,thebradfordfile,thebradfordfile,Original
927,thee_stupid,thee_stupid,Original
2731,thehroudarooter,WhiteHouse,RT
6026,theintercept,theintercept,Original
6431,theoptionoracle,theoptionoracle,Original
6679,theoptionoracle,theoptionoracle,Original
6518,theoptionoracle,theoptionoracle,Original
4345,thephoenixmandy,ClintonM614,RT
1044,thepolyorchid,mcspocky,RT
1469,thepotsnob,SaysHummingbird,RT
214,therealWebbJr,RepSwalwell,RT
4298,therealshawboy,builditnow,RT
4425,thetechdork,thetechdork,Original
1418,thetracyhilton,WhiteHouse,RT
770,thevikingman,AMErikaNGIRLBOT,RT
720,theyoooooshow,AlGiordano,RT
3911,thismaniscrazy,TheMrJayBrown,RT
2667,thistweetis4U,TwitterGov,RT
3980,thompsonroxi,FoxNewsResearch,RT
4463,thorinsky,ChristiChat,RT
2240,threadkillerksu,VP,RT
5233,thuggalaflare,AshleyJudd,RT
3240,tillinghastpat1,PressSec,RT
2914,timcook44,Franklin_Graham,RT
5927,timkaine,timkaine,Original
467,tinazart,B75434425,RT
4183,tine614,GrrrGraphics,RT
1719,tinkergypsy13,DaShanneStokes,RT
2437,tinyfingresist,tinyfingresist,Original
2747,tired_n_crabby,bevhallberg,RT
3173,tish08902,wattsjim,RT
1434,tjamesq623,David_Leavitt,RT
1437,tjbarrett1190,TomiLahren,RT
3575,tjd1943,clivebushjd,RT
6056,tladd58,tladd58,Original
4984,tmsaguurre69,DreamersMOMS,RT
3443,tnelson354,krassenstein,RT
3524,tnfeline,Joshua4Congress,RT
270,tnfortrump,B75434425,RT
4604,tnkithcart,tnkithcart,Original
1275,tnvolsdad,AMErikaNGIRLBOT,RT
5232,tobiaalberti,glaad,RT
2163,toddalee1,Rushgurl,RT
4762,tom_allnutt,ClintonM614,RT
1493,tombiro,PattyMurray,RT
565,tomcolicchio,RepSwalwell,RT
6259,tomforutah,tomforutah,Original
3780,tommy15616,FrankLuntz,RT
1128,tommy15616,LVNancy,RT
101,tonibfoster,BleedingRedDan,RT
2760,tonior_74,POTUS,RT
1498,tonygin2000,FoxNews,RT
5845,toolittobealib,toolittobealib,Original
4198,toomuchfandango,OfficeOfMike,RT
1307,topmom100,JoyAnnReid,RT
1669,tototoo82,tototoo82,Original
3008,toxic11,Nigel_Farage,RT
157,tpl_org,tpl_org,Original
1367,tpowell100,rp4america1st,RT
4147,tracy_texas6,pastormarkburns,RT
507,tracycochran75,B75434425,RT
1802,tracydete,MarkWarner,RT
1050,tradingwave3,RedWaveRising,RT
130,traebordileau,IronStache,RT
1340,trashmemeboi,trashmemeboi,Original
6087,trashpanda2018,trashpanda2018,Original
4206,trcop,_Makada_,RT
1713,trealove8,IronStache,RT
3220,trelaneyhopes,WhiteHouse,RT
2177,tri3smaz,The_UnSilent_,RT
2430,trickyman007,SandraTXAS,RT
1055,triggled,B75434425,RT
6566,trish_regan,trish_regan,Original
5597,trish_regan,trish_regan,Original
4096,trobinson131,clivebushjd,RT
3604,trojanenvy,PhilMcCrackin44,RT
1841,trolltrumptower,SaysHummingbird,RT
3997,troyawalters,clivebushjd,RT
1949,troyawalters,RealMattCouch,RT
3111,trshick,FoxNews,RT
4885,tru768,FoxNews,RT
5314,truckfump2017,truckfump2017,Original
685,trump2020now1,jcpenni7maga,RT
2972,trump2triumph,FoxNews,RT
2542,trump_regreter_,MarkWarner,RT
4258,trumpgirl87,MIGOP,RT
1103,trumplove63,HouseGOP,RT
2268,trumpster1078,trumpster1078,Original
4521,trustVERIFeye,KelemenCari,RT
2353,truth_heals,WhiteHouse,RT
1757,truthcraving,KokeReport,RT
1792,truthseekerd,WhiteHouse,RT
3209,truthsplainer,RoamingMil,RT
4453,tryingtoretire1,tedlieu,RT
2648,tsw89,SenSchumer,RT
6805,tuneintorevcom,tuneintorevcom,Original
2539,turd_ferguson01,TeaPainUSA,RT
4659,turner1151,KelemenCari,RT
624,turntxblue18,wokeluisa,RT
1691,turquoise_gre,funder,RT
4285,tvcalligan1,tedlieu,RT
1034,twaggers2003,FoxNews,RT
915,twighlight3000,ProudResister,RT
3702,twilight2000,AdamSchiffCA,RT
4085,twin_to_apollo,FMoniteau,RT
2632,twisted147,HuevosDeChivo,RT
1839,twittposter,jimmy_dore,RT
3866,tworemarkable,janschakowsky,RT
2443,twthead,WhiteHouse,RT
1734,tx_blue_dot,AlGiordano,RT
2523,tx_democrat,JamesPindell,RT
93,ubervaper,LeftOfMainSt,RT
4562,ubustiles_dave,vannsmole,RT
1991,ukitena2,ukitena2,Original
1083,umacoopa,wokeluisa,RT
4965,uncsabreman,KelemenCari,RT
4853,uniquedeehan1,KelemenCari,RT
4640,unittzoo,unittzoo,Original
360,urssomu,HouseGOP,RT
2516,ursula3069,ursula3069,Original
950,usa3000rustic,usa3000rustic,Original
579,usa_rattlesnake,GeorgWebb,RT
6321,usareality,usareality,Original
769,usasasha,ProudResister,RT
1925,utt_john,WaysandMeansGOP,RT
884,vainsovain,ChrisJZullo,RT
2924,val17jac,tedlieu,RT
2580,vallen1996,WhiteHouse,RT
1077,vanambb,RoseAnnDeMoro,RT
142,vanessahealy21,wokeluisa,RT
6545,vannsmole,vannsmole,Original
6222,vannsmole,vannsmole,Original
5998,vannsmole,vannsmole,Original
2581,vascordonez,Hoosiers1986,RT
42,vcwelch,funder,RT
4630,vdpierre9,The_UnSilent_,RT
2642,venecia_1205,ajplus,RT
